sku,store,soh,qoo,ads,lead_time,unit_price
MX-0281,Patna,-4, 15 ,0.7,21,499
MX-0281,Vadodara,40.5,0,5.4,5,499
MX-0281,Ludhiana,285,0,7.1,14,499
MX-0281,Agra,108,41,7.9,5,499
MX-0281,Nashik,71,0,3.0,14,499
MX-0281,Meerut,9,-6,1.0,7 days,499
MX-0281,Rajkot,254,0,5.9,21,499
MX-0281,Varanasi,131,0,3.3,21,499
MX-0281,Amritsar,31,0,2.3,10,499
MX-0281,Noida,9,0,1.5,7,499
MX-0281,Gurugram,51,0,3.8,10,499
MX-0281,Coimbatore,318,0,7.0,14,499
MX-0281,Madurai,120,0,2.9,21,499
MX-0281,Guwahati,45,0,4.0,5,499
MX-0281,Mumbai City Mall, 92 ,50,8.0,10,499
MX-0281,Delhi City Mall,3,3,0.4,10,499
MX-0281,Bengaluru City Mall,51,27,1.6,14,499
MX-0281,Hyderabad City Mall,216,0,5.1,14,499
MX-0281,Chennai City Mall,88,78,2.8,21,499
MX-0281,Kolkata City Mall,3,0,2.4,10,499
MX-0281,Pune City Mall,13,0,2.3,5,499
MX-0281,Ahmedabad City Mall,5,0,5.7,7,499
MX-0281,Jaipur City Mall,9,0,2.5,10,499
MX-0281,Lucknow City Mall,0,4,0.8,10,499
MX-0281,Surat City Mall,71,0,6.4,10,499
MX-0281,Indore City Mall,53,0,7.6,14,499
MX-0281,Nagpur City Mall,55,0,6.4,14,499
MX-0281,Kochi City Mall,15,0,1.3,7,499
MX-0281,Chandigarh City Mall,124,0,6.0,21,499
MX-0281,Bhopal City Mall,11,0,3.3,10,499
MX-0281,Patna City Mall,165,0,2.7,21,499
MX-0281,Vadodara City Mall,40,28,3.7,7,499
MX-0281,Ludhiana City Mall,101,44,2.3,14,499
MX-0281,Agra City Mall,9,0,1.1,5,499
MX-0282,Mumbai,23,0,7.3,5,499
MX-0282,Delhi,26,0,5.9,,499
MX-0282,Bengaluru, 0 ,10,0.6,14,499
MX-0282,Hyderabad,62,0,7.9,14,499
MX-0282,Chennai,54,0,3.4,14,499
MX-0282,Kolkata,182,0,7.9,10,499
MX-0282,Pune, 15 ,6,1.1,10,499
MX-0282,Ahmedabad,8,2,0.5,10,499
MX-0282,Jaipur, 80 ,0,4.6,10,499
MX-0282,Lucknow,60,0,3.7,7,499
MX-0282,Surat,10,0,0.8,7,499
MX-0282,Indore,47,141,5.5,21,499
MX-0282,Nagpur,201,53,5.0,14,499
MX-0282,Kochi,14,0,1.7,5,499
MX-0282,Chandigarh,139,0,6.1,21,499
MX-0282,Bhopal,27,0,1.9,10,499
MX-0282,Patna,94,0,7.5,7,499
MX-0282,Vadodara,75,73,,21,499
MX-0282,Ludhiana,45,8,2.9,5,499
MX-0282,Agra,142,0,8.0,10,499
MX-0282,Nashik,140.5,0,4.8,10,N/A
MX-0282,Meerut,8,2,0.3,10,499
MX-0282,Rajkot,255,0,3.7,21,499
MX-0282,Varanasi,7,0,2.9,5,499
MX-0282,Amritsar,27,0,1.7,7,499
MX-0282,Noida,2,0,6.9,10,499
MX-0282,Gurugram,60, 12 ,3.8,7,499
MX-0282,Coimbatore,8,0,0.3,10,499
MX-0282,Madurai,53,0,3.5,14,499
MX-0282,Guwahati,25,0,1.6,7,499
MX-0282,Mumbai City Mall,48,0,2.3,10,499
MX-0282,Delhi City Mall,21,24,4.3,10,499
MX-0282,Bengaluru City Mall,5,0,0.8,10,499
MX-0282,Hyderabad City Mall,16,0,4.0,10,499
MX-0282,Chennai City Mall,16,6,0.8,7,499
MX-0282,Kolkata City Mall,4,0,6.8,10,499
MX-0282,Pune City Mall,22,0,4.9,10,499
MX-0282,Ahmedabad City Mall,73,0,5.2,7,499
,Jaipur City Mall,14,45,6.0,14,499
MX-0282,Lucknow City Mall,128,0,3.1,14,499
MX-0282,Surat City Mall,80,0,6.3,5,499
MX-0282,Indore City Mall,115,0,5.5,10,499
MX-0282,Nagpur City Mall,58,-6,2.6,7,499
MX-0282,Kochi City Mall,87,0,2.4,21,499
MX-0282,Chandigarh City Mall,36,0,5.3,5,499
MX-0282,Bhopal City Mall,198,0,3.4,21,499
MX-0282,Patna City Mall,103,0,6.4,21,499
MX-0282,Vadodara City Mall,116,0,7.2,14,499
MX-0282,Ludhiana City Mall,36,29,1.1,21,499
MX-0282,Agra City Mall,99,0,2.4,21,499
MX-0283,Mumbai, 59 ,0,4.1,7 days,199
MX-0283,Delhi,2,0,0.2,5,199
MX-0283,Bengaluru,9,0,1.5,14,199
MX-0283,Hyderabad,387,70,7.6,21,199
MX-0283,Chennai,45,0,4.2,5,199
MX-0283,Kolkata,-1,0,5.0,7,199
MX-0283,Pune,63,0,7.0,7,199
MX-0283,Ahmedabad,70,26,1.7,14,199
MX-0283,Jaipur,0,0,2.5,5,199
MX-0283,Lucknow,18,0,1.2,5,199
MX-0283,Surat,5,0,1.0,7,199
MX-0283,Indore,57,0,5.7,10,199
MX-0283,Nagpur,146,99,6.0,21,199
MX-0283,Nagpur,146,99,6.0,21,199
MX-0283,Kochi,47,0,2.0,10,199
MX-0283,Chandigarh,234,0,7.9,14,199
MX-0283,Bhopal,114,75,3.6,21,199
MX-0283,Patna,43,0,3.8,7,199
MX-0283,Vadodara,5,15,2.3,14,199
MX-0283,Ludhiana,27,12,2.0,10,199
MX-0283,Agra,12,0,1.0,5,199
MX-0283,Nashik,196,0,3.9,21,199
MX-0283,Meerut,76,0,7.6,5,199
MX-0283,Rajkot,70,0,4.9,5,199
MX-0283,Varanasi,1.5,19,2.3,10,199
MX-0283,Amritsar,136,0,6.3,,199
MX-0283,Noida,17,0,1.0,10,199
MX-0283,Gurugram,0,4,0.5,10,199
MX-0283,Coimbatore, 12 ,0,5.9,7,199
MX-0283,Madurai,362,0,5.1,21,199
MX-0283,Guwahati,262,0,5.6,14,N/A
MX-0283,Mumbai City Mall,27,9,1.2,10,199
MX-0283,Delhi City Mall,138,0,4.5,14,199
MX-0283,Bengaluru City Mall,23,20,3.1,5,199
MX-0283,Hyderabad City Mall,41,0,3.7,5,199
MX-0283,Chennai City Mall,233,0,5.1,14,199
MX-0283,Kolkata City Mall,45,21,7.2,7,199
MX-0283,Pune City Mall,70,0,7.4,10,199
MX-0283,Ahmedabad City Mall,26,0,1.7,7,199
MX-0283,Jaipur City Mall,78,38,6.0,7,199
MX-0283,Lucknow City Mall,210,72,3.0,21,199
MX-0283,Surat City Mall,103,0,5.9,14,199
MX-0283,Indore City Mall,84,32,6.8,5,199
MX-0283,Nagpur City Mall,22,0,3.6,10,199
MX-0283,Kochi City Mall,28, 18 ,1.9,7,199
MX-0283,Chandigarh City Mall,88,0,2.2,14,199
MX-0283,Bhopal City Mall,126,39,2.8,14,199
MX-0283,Patna City Mall,54,0,3.3,14,199
MX-0283,Vadodara City Mall,113,0,4.7,10,199
MX-0283,Ludhiana City Mall,19,0,3.9,10,199
MX-0283,Agra City Mall,37,0,1.4,10,199
MX-0284,Mumbai,2,0,,7,1999
MX-0284,Delhi,34,0,3.6,5,1999
MX-0284,Bengaluru,29,0,0.8,21,1999
MX-0284,Hyderabad,76,0,3.4,14,1999
MX-0284,Chennai,1,0,0.6,10,1999
MX-0284,Kolkata,20,0,3.7,7,1999
MX-0284,Pune,23,0,5.6,7,1999
MX-0284,Ahmedabad,74,0,7.1,7,1999
MX-0284,Jaipur,15,36,5.3,5,1999
MX-0284,Lucknow,28,0,3.5,5,1999
MX-0284,Surat,204,110,6.1,21,1999
MX-0284,Indore, 34 ,0,2.4,14,1999
MX-0284,Nagpur,94,0,6.5,7,1999
MX-0284,Kochi,51,-3,4.8,7,1999
MX-0284,Chandigarh,12,0,4.4,10,1999
MX-0284,Bhopal,23,74,5.8,10,1999
MX-0284,Patna,31,4,2.0,5,1999
MX-0284,Vadodara,188,0,6.5,14,1999
MX-0284,Ludhiana,9,0,1.1,5,1999
MX-0284,Agra,281,0,7.2,14,1999
MX-0284,Nashik,68,0,7.4,7,1999
MX-0284,Meerut,243,0,7.7,14,1999
MX-0284,Rajkot,380,0,5.4,21,1999
MX-0284,Varanasi,60,0,6.8,5,1999
MX-0284,Amritsar, 14 ,14,2.1,7,1999
MX-0284,Noida,35,0,2.4,5,1999
MX-0284,Gurugram,104.5,0,7.4,5,1999
MX-0284,Coimbatore,2,66,4.8,10,1999
MX-0284,Madurai,33,33,2.7,10,1999
MX-0284,Guwahati,178,0,3.1,21 days,1999
MX-0284,Mumbai City Mall,5,0,1.2,10,1999
MX-0284,Delhi City Mall,102,0,4.9,14,1999
MX-0284,Bengaluru City Mall,36,44,3.2,14,1999
MX-0284,Hyderabad City Mall,28,0,6.5,5,1999
MX-0284,Chennai City Mall,13,0,2.2,5,1999
MX-0284,Kolkata City Mall,21,0,1.4,10,1999
MX-0284,Pune City Mall,27,0,5.1,7,1999
MX-0284,Ahmedabad City Mall,58,0,2.9,7,1999
MX-0284,Jaipur City Mall,83,0,2.7,10,N/A
,Lucknow City Mall,135,0,2.9,14,1999
MX-0284,Surat City Mall,11,0,2.2,21,1999
MX-0284,Indore City Mall,214,0,7.4,10,1999
MX-0284,Nagpur City Mall, 141 ,0,5.6,10,1999
MX-0284,Kochi City Mall, 197 ,0,3.4,21,1999
MX-0284,Chandigarh City Mall,-5,0,3.1,7,1999
MX-0284,Bhopal City Mall,16,0,0.8,7,1999
MX-0284,Patna City Mall,15,21,3.6,7,1999
MX-0284,Vadodara City Mall,65,0,7.2,,1999
MX-0284,Ludhiana City Mall,12,0,6.9,7,1999
MX-0284,Agra City Mall,8,0,5.4,5,1999
MX-0285,Mumbai,1,0,1.4,5,499
MX-0285,Delhi,10,0,3.7,7,499
MX-0285,Bengaluru, 21 ,17,2.3,7,499
MX-0285,Hyderabad,11,0,7.4,5,499
MX-0285,Chennai,3,2,0.9,5,499
MX-0285,Kolkata,237,0,4.1,21,499
MX-0285,Pune,127,0,6.5,7,499
MX-0285,Ahmedabad,13,0,5.3,5,499
MX-0285,Jaipur,54,0,7.0,7,499
MX-0285,Lucknow,39,0,2.2,14,499
MX-0285,Lucknow,39,0,2.2,14,499
MX-0285,Surat,7,0,6.3,5,499
MX-0285,Indore,33,19,3.8,10,499
MX-0285,Nagpur,169,75,7.7,7,499
MX-0285,Kochi,420,0,6.5,21,499
MX-0285,Chandigarh,171,0,7.2,10,499
MX-0285,Bhopal,32,0,6.1,10,499
MX-0285,Patna,10,6,0.5,14,499
MX-0285,Vadodara,198,0,6.1,21,499
MX-0285,Ludhiana,26,0,1.7,5,499
MX-0285,Agra,400,106,5.8,21,499
MX-0285,Nashik,132,0,5.9,10,499
MX-0285,Meerut, 27 ,0,7.9,7,499
MX-0285,Rajkot,181,39,7.7,10,499
MX-0285,Varanasi,42,35,4.0,14,499
MX-0285,Amritsar,17,0,5.8,7,499
MX-0285,Noida,52,0,7.0,5,499
MX-0285,Gurugram,36,0,1.0,14,499
MX-0285,Coimbatore,24,0,0.4,21,499
MX-0285,Madurai,148,0,5.9,14,499
MX-0285,Guwahati,11.5,6,0.9,10,499
MX-0285,Mumbai City Mall,22,0,3.6,21,499
MX-0285,Delhi City Mall,2,0,1.9,5,499
MX-0285,Bengaluru City Mall,90,0,5.3,7,499
MX-0285,Hyderabad City Mall,15,0,,10,499
MX-0285,Chennai City Mall,9,-18,1.2,5,499
MX-0285,Kolkata City Mall,25,7,2.2,5,499
MX-0285,Pune City Mall,29,0,6.3,10,499
MX-0285,Ahmedabad City Mall,272,116,4.8,21,499
MX-0285,Jaipur City Mall,260,0,7.3,14,499
MX-0285,Lucknow City Mall,25,0,2.1,21,499
MX-0285,Surat City Mall,89,0,5.3,14,499
MX-0285,Indore City Mall,180,120,6.6,21,499
MX-0285,Nagpur City Mall,43,0,3.2,10,499
MX-0285,Kochi City Mall,45,22,2.6,14,499
MX-0285,Chandigarh City Mall,13,36,2.0,14,499
MX-0285,Bhopal City Mall,24,0,4.9,7,499
MX-0285,Patna City Mall,22,94,5.6,21,499
MX-0285,Vadodara City Mall,293,0,6.3,14,N/A
MX-0285,Ludhiana City Mall,0,0,2.0,14,499
MX-0285,Agra City Mall,353,0,5.0,21,499
MX-0286,Mumbai,76,26,4.1,10,999
MX-0286,Delhi,127,82,6.5,14,999
MX-0286,Bengaluru,371,0,6.5,21,999
MX-0286,Hyderabad,193,0,5.4,14,999
MX-0286,Chennai,60,0,5.5,7,999
MX-0286,Kolkata,246,54,4.1,21,999
MX-0286,Pune,8,0,0.4,7,999
MX-0286,Ahmedabad,15,0,1.3,7,999
MX-0286,Jaipur, 36 ,13,2.5,10 days,999
MX-0286,Lucknow, 55 ,0,6.6,5,999
MX-0286,Surat,162,65,3.6,21,999
MX-0286,Indore,31,0,6.4,10,999
MX-0286,Nagpur,135,0,3.0,14,999
MX-0286,Kochi, 3 ,0,0.7,14,999
MX-0286,Chandigarh,16,0,0.6,14,999
MX-0286,Bhopal,32,22,3.5,5,999
MX-0286,Patna,22,25,6.6,5,999
MX-0286,Vadodara,38,20,3.2,5,999
MX-0286,Ludhiana,54,0,4.4,5,999
MX-0286,Agra,62,0,3.8,7,999
MX-0286,Nashik,91,0,3.0,,999
MX-0286,Meerut,158,0,7.3,7,999
MX-0286,Rajkot, 36 ,0,1.1,10,999
MX-0286,Varanasi,182,0,6.6,10,999
MX-0286,Amritsar,451,0,7.1,21,999
MX-0286,Noida,67,0,7.9,5,999
MX-0286,Gurugram,150,36,4.6,10,999
MX-0286,Coimbatore,11,0,2.2,5,999
MX-0286,Madurai,20,0,1.1,10,999
MX-0286,Guwahati,375,153,5.5,21,999
MX-0286,Mumbai City Mall,6,0,1.9,5,999
MX-0286,Delhi City Mall,185,0,7.2,14,999
MX-0286,Bengaluru City Mall,93.5,0,3.3,10,999
MX-0286,Hyderabad City Mall,(3),99,6.4,21,999
MX-0286,Chennai City Mall,46,0,6.1,7,999
MX-0286,Kolkata City Mall,24,0,2.8,14,999
MX-0286,Pune City Mall,69,75,4.5,21,999
MX-0286,Ahmedabad City Mall,4,0,2.5,10,999
MX-0286,Jaipur City Mall,198,0,7.3,14,999
MX-0286,Lucknow City Mall,222,111,4.4,21,999
,Surat City Mall,106, 61 ,4.5,10,999
MX-0286,Indore City Mall,14,6,1.4,7,999
MX-0286,Nagpur City Mall,28,0,1.4,10,999
MX-0286,Kochi City Mall,14,0,1.7,21,999
MX-0286,Chandigarh City Mall,123,113,7.5,14,999
MX-0286,Bhopal City Mall,7,0,2.2,10,999
MX-0286,Patna City Mall,29,0,1.7,10,999
MX-0286,Vadodara City Mall,30,0,7.3,5,999
MX-0286,Ludhiana City Mall,234,0,7.5,10,999
MX-0286,Agra City Mall,137,53,4.3,10,999
MX-0287,Mumbai,7,10,1.5,10,999
MX-0287,Delhi, 67 ,0,7.3,10,999
MX-0287,Bengaluru,114,0,3.9,10,999
MX-0287,Hyderabad,5,2,0.4,7,999
MX-0287,Chennai, 149 ,0,5.2,14,999
MX-0287,Kolkata,47,-8,5.1,5,999
MX-0287,Pune,8,0,2.1,7,N/A
MX-0287,Pune,8,0,2.1,7,N/A
MX-0287,Ahmedabad, 281 ,0,7.2,21,999
MX-0287,Jaipur,39,0,3.0,21,999
MX-0287,Lucknow,412, 178 ,6.4,21,999
MX-0287,Surat,405,0,6.5,21,999
MX-0287,Indore,61,0,7.0,14,999
MX-0287,Nagpur,18, 25 ,5.2,7,999
MX-0287,Kochi,37,0,6.6,10,999
MX-0287,Chandigarh,401,0,6.0,21,999
MX-0287,Bhopal,7,0,1.5,7,999
MX-0287,Patna,169,31,,14,999
MX-0287,Vadodara,29,0,4.8,7,999
MX-0287,Ludhiana,6,0,3.3,5,999
MX-0287,Agra,74,17,5.0,5,999
MX-0287,Nashik,34,51,1.9,21,999
MX-0287,Meerut,24,0,1.0,10,999
MX-0287,Rajkot,106,35,6.9,5,999
MX-0287,Varanasi,32,0,2.3,5,999
MX-0287,Amritsar,95,0,7.5,7,999
MX-0287,Noida,3,0,0.8,7,999
MX-0287,Gurugram,13,0,6.9,7,999
MX-0287,Coimbatore,50,0,2.9,10,999
MX-0287,Madurai,1,45,3.7,10,999
MX-0287,Guwahati, 125 ,92,5.0,14,999
MX-0287,Mumbai City Mall,9,0,0.8,5,999
MX-0287,Delhi City Mall,54,73,4.2,14,999
MX-0287,Bengaluru City Mall,64,0,4.1,14,999
MX-0287,Hyderabad City Mall,0,0,2.9,14,999
MX-0287,Chennai City Mall,67,0,5.5,5,999
MX-0287,Kolkata City Mall,55.5,0,6.7,10,999
MX-0287,Pune City Mall,5,0,0.3,7,999
MX-0287,Ahmedabad City Mall,12,0,2.5,7 days,999
MX-0287,Jaipur City Mall,37,0,2.9,7,999
MX-0287,Lucknow City Mall,27,0,3.1,21,999
MX-0287,Surat City Mall,101,0,6.4,21,999
MX-0287,Indore City Mall,149,0,5.5,14,999
MX-0287,Nagpur City Mall,82,29,5.6,5,999
MX-0287,Kochi City Mall,284,0,5.7,,999
MX-0287,Chandigarh City Mall,5,0,1.5,7,999
MX-0287,Bhopal City Mall, 82 ,0,2.2,14,999
MX-0287,Patna City Mall,6,16,3.2,5,999
MX-0287,Vadodara City Mall,63,0,5.8,10,999
MX-0287,Ludhiana City Mall,66,17,2.9,14,999
MX-0287,Agra City Mall,82,0,7.4,10,999
MX-0288,Mumbai,25,0,2.7,14,999
MX-0288,Delhi,59,0,4.0,7,999
MX-0288,Bengaluru,147,0,3.5,14,999
MX-0288,Hyderabad,7,0,1.1,7,999
MX-0288,Chennai,67,0,6.9,7,999
MX-0288,Kolkata,41,0,1.9,7,999
MX-0288,Pune,65,0,4.3,10,999
MX-0288,Ahmedabad,224,0,3.8,21,999
MX-0288,Jaipur,8,0,4.5,5,999
MX-0288,Lucknow,379,0,7.7,21,999
MX-0288,Surat,30,0,7.1,7,999
MX-0288,Indore,11,0,6.5,7,999
MX-0288,Nagpur,127,43,4.6,10,999
MX-0288,Kochi,82,0,6.2,7,999
MX-0288,Chandigarh,73,8,3.1,7,999
MX-0288,Bhopal,289,0,6.1,21,N/A
MX-0288,Patna,142,0,2.0,21,999
MX-0288,Vadodara,311,0,6.6,14,999
MX-0288,Ludhiana,142,0,5.2,10,999
MX-0288,Agra,34,20,3.0,10,999
MX-0288,Nashik,91,34,4.1,10,999
MX-0288,Meerut,265,0,7.7,14,999
MX-0288,Rajkot,(9),0,3.6,14,999
MX-0288,Varanasi,296,0,7.9,14,999
MX-0288,Amritsar,39,0,3.1,7,999
MX-0288,Noida,262,0,5.8,21,999
MX-0288,Gurugram,92,-15,2.2,14,999
MX-0288,Coimbatore, 19 ,0,6.3,14,999
MX-0288,Madurai,36,0,1.2,14,999
MX-0288,Guwahati,3,0,0.5,5,999
MX-0288,Mumbai City Mall, 56 ,12,1.8,10,999
MX-0288,Delhi City Mall,14,10,2.1,5,999
MX-0288,Bengaluru City Mall,148,0,2.7,21,999
MX-0288,Hyderabad City Mall,70,21,3.5,10,999
MX-0288,Chennai City Mall,25,59,7.1,10,999
MX-0288,Kolkata City Mall,8,14,1.1,10,999
MX-0288,Pune City Mall,18,0,3.2,5,999
MX-0288,Ahmedabad City Mall,11,19,2.9,5,999
MX-0288,Jaipur City Mall,39.5,0,1.4,14,999
MX-0288,Lucknow City Mall,21,0,2.1,7,999
MX-0288,Surat City Mall,151,46,7.0,10,999
,Indore City Mall,140,0,4.0,14,999
MX-0288,Nagpur City Mall,1,3,0.5,10,999
MX-0288,Kochi City Mall,265,0,5.9,14,999
MX-0288,Chandigarh City Mall, 7 ,0,1.1,14,999
MX-0288,Bhopal City Mall,98,33,3.9,10,999
MX-0288,Patna City Mall,7,27,2.5,14,999
MX-0288,Vadodara City Mall,81,53,6.8,14,999
MX-0288,Ludhiana City Mall,7,6,1.6,5,999
MX-0288,Agra City Mall,10,0,,7,999
MX-0289,Mumbai, 35 ,9,1.1,10,199
MX-0289,Delhi,202,0,7.1,14,199
MX-0289,Bengaluru, 40 ,0,0.6,21,199
MX-0289,Hyderabad,7,25,3.1,7,199
MX-0289,Hyderabad,7,25,3.1,7,199
MX-0289,Chennai,22,30,4.7,5,199
MX-0289,Kolkata,12,0,0.7,14,199
MX-0289,Pune,143,0,6.5,10,199
MX-0289,Ahmedabad,45,0,2.0,7,199
MX-0289,Jaipur,111,0,2.4,21,199
MX-0289,Lucknow,21,0,1.6,5,199
MX-0289,Surat,178,88,7.9,14,199
MX-0289,Indore, 98 ,34,3.0,10,199
MX-0289,Nagpur,31,0,2.1,10,199
MX-0289,Kochi,57,32,7.2,5,199
MX-0289,Chandigarh,75,0,2.6,10,199
MX-0289,Bhopal,220,0,6.2,21,199
MX-0289,Patna,74,0,3.4,,199
MX-0289,Vadodara,5,4,0.8,7,199
MX-0289,Ludhiana,22,3,1.1,7,199
MX-0289,Agra,25,0,1.0,10,199
MX-0289,Nashik,157,0,7.7,7,199
MX-0289,Meerut,5,0,0.8,10,199
MX-0289,Rajkot,15,0,4.8,10,199
MX-0289,Varanasi,74,0,5.9,5,199
MX-0289,Amritsar,293,0,6.6,14,N/A
MX-0289,Noida,8,0,1.3,7,199
MX-0289,Gurugram,18,0,1.3,5,199
MX-0289,Coimbatore,4,0,0.4,7,199
MX-0289,Madurai,16,4,0.7,7,199
MX-0289,Guwahati,74,0,7.1,14,199
MX-0289,Mumbai City Mall,4,18,3.0,7,199
MX-0289,Delhi City Mall, 3 ,0,4.2,5,199
MX-0289,Bengaluru City Mall,58,14,6.1,5,199
MX-0289,Hyderabad City Mall,1,0,0.6,10,199
MX-0289,Chennai City Mall,179,62,2.7,21,199
MX-0289,Kolkata City Mall,15,0,1.2,10,199
MX-0289,Pune City Mall,90,0,4.4,14,199
MX-0289,Ahmedabad City Mall,1,0,1.4,5,199
MX-0289,Jaipur City Mall,217,0,6.9,14,199
MX-0289,Lucknow City Mall,32,0,0.7,21,199
MX-0289,Surat City Mall,172,0,7.7,10,199
MX-0289,Indore City Mall,263.5,56,7.6,14,199
MX-0289,Nagpur City Mall,161,0,4.8,21,199
MX-0289,Kochi City Mall,4,0,0.6,14,199
MX-0289,Chandigarh City Mall,59,64,5.0,14,199
MX-0289,Bhopal City Mall,105,0,5.3,14,199
MX-0289,Patna City Mall,102,0,6.2,10,199
MX-0289,Vadodara City Mall,61,-12,2.1,10,199
MX-0289,Ludhiana City Mall,18,0,7.0,10,199
MX-0289,Agra City Mall,115,0,8.0,10,199
MX-0290,Mumbai,75,0,7.9,5,3999
MX-0290,Delhi, 3 ,0,7.1,10,3999
MX-0290,Bengaluru,33,0,2.7,5,3999
MX-0290,Hyderabad,5,6,0.8,7,3999
MX-0290,Chennai,255,0,7.9,21,3999
MX-0290,Kolkata,41,0,2.0,10,3999
MX-0290,Pune,98,0,3.5,21,3999
MX-0290,Ahmedabad,129,49,3.0,14,3999
MX-0290,Jaipur,13,4,1.8,5,3999
MX-0290,Lucknow,23,19,2.8,10,3999
MX-0290,Surat,93,0,1.6,21,3999
MX-0290,Indore,-3,89,3.5,21,3999
MX-0290,Nagpur,43,0,6.8,21,3999
MX-0290,Kochi,64,31,6.2,5,3999
MX-0290,Chandigarh,105,0,6.2,10,3999
MX-0290,Bhopal,320,0,6.2,21,3999
MX-0290,Patna,2,0,1.2,7,3999
MX-0290,Vadodara,1,0,0.6,14,3999
MX-0290,Ludhiana,73,0,3.7,10,3999
MX-0290,Agra,14,0,0.5,14,3999
MX-0290,Nashik,37,0,0.8,21,3999
MX-0290,Meerut,21,0,4.4,7,3999
MX-0290,Rajkot,112,0,3.0,14,3999
MX-0290,Varanasi,2,27,4.0,5,3999
MX-0290,Amritsar,41,0,6.1,7,3999
MX-0290,Noida, 65 ,0,4.7,5,3999
MX-0290,Gurugram,0,63,3.4,14,3999
MX-0290,Coimbatore,47,16,2.4,14,3999
MX-0290,Madurai,91,0,2.8,14,3999
MX-0290,Guwahati, 127 ,0,7.7,7,3999
MX-0290,Mumbai City Mall,24,0,1.0,14,3999
MX-0290,Delhi City Mall,8,0,0.5,21,3999
MX-0290,Bengaluru City Mall,4,13,,21,3999
MX-0290,Hyderabad City Mall,304,0,7.2,21,N/A
MX-0290,Chennai City Mall,86,46,4.4,10,3999
MX-0290,Kolkata City Mall,4,0,2.4,5,3999
MX-0290,Pune City Mall, 77 ,0,3.6,14,3999
MX-0290,Ahmedabad City Mall, 149 ,62,7.3,10,3999
MX-0290,Jaipur City Mall,97,0,5.0,7,3999
MX-0290,Lucknow City Mall,125,30,4.4,,3999
MX-0290,Surat City Mall,5,0,6.6,5,3999
MX-0290,Indore City Mall,29,9,3.0,5,3999
,Nagpur City Mall,422,0,7.8,21,3999
MX-0290,Kochi City Mall,112,0,6.1,7,3999
MX-0290,Chandigarh City Mall,103.5,0,6.2,5,3999
MX-0290,Bhopal City Mall,27,8,1.6,10 days,3999
MX-0290,Patna City Mall,36,0,0.6,21,3999
MX-0290,Vadodara City Mall, 31 ,0,3.4,7,3999
MX-0290,Ludhiana City Mall,109,0,2.0,21,3999
MX-0290,Agra City Mall,43,22,4.0,7,3999
MX-0291,Mumbai,3,31,5.0,5,499
MX-0291,Mumbai,3,31,5.0,5,499
MX-0291,Delhi, 107 ,41,7.0,5,499
MX-0291,Bengaluru,7,0,1.4,7,499
MX-0291,Hyderabad,150,0,7.9,7,499
MX-0291,Chennai,22,0,6.4,10,499
MX-0291,Kolkata,132,41,5.7,14,499
MX-0291,Pune, 24 ,62,7.9,7,499
MX-0291,Ahmedabad,95,0,3.1,10,499
MX-0291,Jaipur, 40 ,0,6.7,5,499
MX-0291,Lucknow,26,0,6.0,21,499
MX-0291,Surat,90,0,5.3,10,499
MX-0291,Indore,75,83,4.3,14,499
MX-0291,Nagpur, 44 ,24,2.3,14,499
MX-0291,Kochi,129,0,4.1,14,499
MX-0291,Chandigarh,42,0,2.6,7,499
MX-0291,Bhopal,311,0,7.0,21,499
MX-0291,Patna,4,0,5.5,10,499
MX-0291,Vadodara,362,0,6.4,21,499
MX-0291,Ludhiana,1,-6,3.3,5,499
MX-0291,Agra,35,63,2.2,21,499
MX-0291,Nashik,66,0,2.6,21,499
MX-0291,Meerut,151,0,2.5,21,499
MX-0291,Rajkot,101,0,7.4,5,499
MX-0291,Varanasi,50,0,5.8,14,499
MX-0291,Amritsar,99,0,6.7,7,499
MX-0291,Noida,21,0,1.3,5,499
MX-0291,Gurugram,103,69,3.7,21,499
MX-0291,Coimbatore, 85 ,0,3.0,14,499
MX-0291,Madurai,9, 6 ,1.5,5,499
MX-0291,Guwahati,5,0,4.5,14,499
MX-0291,Mumbai City Mall,157,0,7.1,14,499
MX-0291,Delhi City Mall,94,0,2.4,21,499
MX-0291,Bengaluru City Mall,72,0,7.3,7,499
MX-0291,Hyderabad City Mall,24,0,0.8,14,499
MX-0291,Chennai City Mall,159,0,4.3,21,499
MX-0291,Kolkata City Mall,94,0,2.8,10,499
MX-0291,Pune City Mall,131,0,6.7,21,499
MX-0291,Ahmedabad City Mall,31,14,3.5,5,499
MX-0291,Jaipur City Mall,6,0,2.2,10,499
MX-0291,Lucknow City Mall,23,0,2.1,14,499
MX-0291,Surat City Mall, 82 ,0,6.7,5,499
MX-0291,Indore City Mall,23,0,1.0,7,499
MX-0291,Nagpur City Mall,2,0,6.7,10,N/A
MX-0291,Kochi City Mall,230,0,6.8,21,499
MX-0291,Chandigarh City Mall,243,0,5.2,14,499
MX-0291,Bhopal City Mall,326,0,6.9,14,499
MX-0291,Patna City Mall,13,0,2.3,10,499
MX-0291,Vadodara City Mall,18.5,18,2.5,7,499
MX-0291,Ludhiana City Mall,128,0,3.1,14,499
MX-0291,Agra City Mall,128,0,5.0,14,499
MX-0292,Mumbai,(3),0,5.8,7,3999
MX-0292,Delhi,46,0,4.4,14,3999
MX-0292,Bengaluru,61,0,7.0,10,3999
