Article,Branch,Qty On Hand,Open PO,run_rate,replenishment_days,Rate,Style,Colour,Size
FW-SAND-WHT-UK6,Madurai Store,21,0,1.3,10,1499,Sandal Air,WHT,UK6
FW-SAND-WHT-UK6,Guwahati Store,6,0,0.3,10,1499,Sandal Air,WHT,UK6
FW-SAND-WHT-UK7,Mumbai Store,7,0,0.4,10,"Rs. 1,499",Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Delhi Store,8,4,0.3,,1499,Sandal Air,WHT,UK7
,Bengaluru Store,47,0,0.7,21,"₹1,499",Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Hyderabad Store, 2 ,0,1.0,10,"₹1,499",Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Chennai Store, 9 ,0,1.8,10,1499,Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Kolkata Store,44,0,0.9,21,"₹1,499",Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Kolkata Store,44,0,0.9,21,"₹1,499",Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Pune Store,33,0,1.4,10,"₹1,499",Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Ahmedabad Store,17,-10,0.9,14,1499,Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Jaipur Store,43,0,1.5,14,"₹1,499",Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Lucknow Store,18,0,0.9,10,"₹1,499",Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Surat Store,75,0,2.1,14,1499,Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Indore Store,6,10,0.9,21,1499,Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Nagpur Store,24,0,1.7,10,1499,Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Kochi Store,6,9,0.8,14,"1,499.00",Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Chandigarh Store,98,28,2.6,14,1499,Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Bhopal Store,20,23,2.5,14,"₹1,499",Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Patna Store,33,0,2.5,14,"₹1,499",Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Vadodara Store,68,0,1.4,21,"1,499.00",Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Ludhiana Store,206,0,2.9,21,N/A,Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Agra Store,18,0,1.4,10,"₹1,499",Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Nashik Store,23,0,2.1,10,"₹1,499",Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Meerut Store,52,23,2.4,10,"₹1,499",Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Rajkot Store,72,0,1.7,21,"Rs. 1,499",Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Varanasi Store,37,13,2.0,10,"Rs. 1,499",Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Amritsar Store,35,13,1.2,10,"₹1,499",Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Noida Store,53,25,1.8,10,1499,Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Gurugram Store,11,0,0.5,10,"₹1,499",Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Coimbatore Store, 4 ,0,0.2,21,"Rs. 1,499",Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Madurai Store,63,11,2.3,10,"₹1,499",Sandal Air,WHT,UK7
FW-SAND-WHT-UK7,Guwahati Store,72,27,2.8,10,"₹1,499",Sandal Air,WHT,UK7
FW-SAND-WHT-UK8,Mumbai Store, 3 ,0,0.5,21,2299,Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Delhi Store,2,0,0.4,10,2299,Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Bengaluru Store,0,3,0.2,14,"₹2,299",Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Hyderabad Store,24,0,1.1,21,"2,299.00",Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Chennai Store,23,36,1.4,21,2299,Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Kolkata Store,13,0,1.3,10,2299,Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Pune Store,108,0,2.5,14,2299,Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Ahmedabad Store,88,34,1.6,21,"₹2,299",Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Jaipur Store,26,0,1.1,10 days,2299,Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Lucknow Store,27,0,1.4,21,"₹2,299",Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Surat Store,26.5,0,2.7,10,"₹2,299",Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Indore Store,7,0,0.4,10,"Rs. 2,299",Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Nagpur Store,7,0,0.4,10,2299,Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Kochi Store,18,0,2.4,10,"₹2,299",Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Chandigarh Store,60,0,2.5,10,"2,299.00",Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Bhopal Store,43,0,2.1,14,2299,Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Patna Store,51,0,1.0,21,"2,299.00",Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Vadodara Store,0,0,0.7,14,"Rs. 2,299",Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Ludhiana Store,4,0,0.3,10,"2,299.00",Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Agra Store,71,0,2.7,14,2299,Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Nashik Store,88,25,2.9,10,2299,Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Meerut Store, 82 ,0,2.8,14,"₹2,299",Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Rajkot Store,15,0,0.4,14,"₹2,299",Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Varanasi Store,6,0,0.8,10,"Rs. 2,299",Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Amritsar Store,1,0,1.9,21,"₹2,299",Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Noida Store,0,0,1.3,10,"Rs. 2,299",Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Gurugram Store,31,11,1.3,14,"₹2,299",Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Coimbatore Store,14,0,0.6,14,2299,Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Madurai Store, 12 ,2,0.4,10,"₹2,299",Sandal Air,WHT,UK8
FW-SAND-WHT-UK8,Guwahati Store,17,0,0.4,14,"₹2,299",Sandal Air,WHT,UK8
FW-SAND-WHT-UK9,Mumbai Store,2,0,1.2,21,4999,Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Delhi Store,12,0,1.7,10,4999,Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Bengaluru Store,3,15,1.4,10,4999,Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Hyderabad Store,80,33,2.7,10,4999,Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Chennai Store,42,0,1.5,10,4999,Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Kolkata Store,165,25,2.5,21,"Rs. 4,999",Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Pune Store,5,0,1.1,14,4999,Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Ahmedabad Store,12,0,1.4,10,4999,Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Jaipur Store,25,0,1.7,14,4999,Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Lucknow Store, 24 ,0,2.1,14,"₹4,999",Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Surat Store,47,13,1.6,21,"₹4,999",Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Indore Store,1,0,1.0,21,4999,Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Nagpur Store,87,0,2.8,10,"4,999.00",Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Kochi Store,2,6,0.6,10,4999,Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Chandigarh Store,47,0,2.3,,4999,Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Bhopal Store,56,0,3.0,14,"Rs. 4,999",Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Patna Store,(5),0,2.5,21,4999,Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Vadodara Store,69,0,,21,N/A,Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Ludhiana Store,0,-10,0.3,21,"Rs. 4,999",Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Agra Store,30,0,1.6,10,"₹4,999",Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Nashik Store,15,0,0.8,14,4999,Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Meerut Store,28,5,1.1,10,4999,Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Rajkot Store,26,0,0.7,21,"Rs. 4,999",Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Varanasi Store,53,53,2.0,21,"₹4,999",Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Amritsar Store, 41 ,18,2.5,10,"₹4,999",Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Noida Store,114,0,1.7,21,"₹4,999",Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Gurugram Store,2, 12 ,1.2,10,4999,Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Coimbatore Store,56,0,1.8,14,"4,999.00",Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Madurai Store,62,30,2.3,10,"₹4,999",Sandal Air,WHT,UK9
FW-SAND-WHT-UK9,Guwahati Store,67,0,2.2,10,"₹4,999",Sandal Air,WHT,UK9
FW-SAND-WHT-UK10,Mumbai Store,70,0,2.2,21,"1,499.00",Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Delhi Store,3,32,2.4,21,"₹1,499",Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Bengaluru Store,36,0,1.1,10,"1,499.00",Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Hyderabad Store,97.5,0,2.3,14,1499,Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Chennai Store,48,0,1.9,21,"Rs. 1,499",Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Kolkata Store,5,0,0.7,10,"1,499.00",Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Pune Store,62,0,1.1,21,1499,Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Ahmedabad Store,23,0,1.1,14,1499,Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Jaipur Store,60,0,2.5,21,"1,499.00",Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Lucknow Store,49,0,2.7,21,1499,Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Surat Store,5,0,1.2,14,1499,Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Indore Store,7,0,0.6,14,"₹1,499",Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Nagpur Store,31,0,0.5,21,"Rs. 1,499",Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Nagpur Store,31,0,0.5,21,"Rs. 1,499",Sandal Air,WHT,UK10
,Kochi Store,55,0,1.3,14,"1,499.00",Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Chandigarh Store,14,0,0.8,10,1499,Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Bhopal Store,38,0,2.9,10,1499,Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Patna Store,2,0,0.3,14,1499,Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Vadodara Store, 34 ,25,1.5,14,"₹1,499",Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Ludhiana Store,54,0,1.3,14,1499,Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Agra Store,30,0,2.3,14,1499,Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Nashik Store,67,0,1.4,21,"₹1,499",Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Meerut Store,28,0,2.2,21,"₹1,499",Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Rajkot Store,6,0,1.9,14,"1,499.00",Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Varanasi Store,1,0,1.0,21,1499,Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Amritsar Store,28,0,1.7,14,"₹1,499",Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Noida Store,46,0,2.9,10,"Rs. 1,499",Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Gurugram Store,8,0,0.3,14,"1,499.00",Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Coimbatore Store,13,79,3.0,21 days,1499,Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Madurai Store,16,19,2.1,10,1499,Sandal Air,WHT,UK10
FW-SAND-WHT-UK10,Guwahati Store,114,46,2.7,21,"Rs. 1,499",Sandal Air,WHT,UK10
FW-SAND-WHT-UK11,Mumbai Store,27,0,2.6,14,"Rs. 2,299",Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Delhi Store,86,0,2.9,10,"₹2,299",Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Bengaluru Store,32,26,2.1,14,"Rs. 2,299",Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Hyderabad Store,11,41,1.5,21,"Rs. 2,299",Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Chennai Store,28,0,1.2,21,2299,Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Kolkata Store,62,23,1.2,21,2299,Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Pune Store,3,0,1.8,14,"Rs. 2,299",Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Ahmedabad Store,6,0,0.5,14,"2,299.00",Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Jaipur Store, 12 ,0,2.0,10,2299,Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Lucknow Store,26,0,1.5,14,"2,299.00",Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Surat Store,9,4,0.3,14,2299,Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Indore Store,124,0,2.8,21,"Rs. 2,299",Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Nagpur Store,27,0,1.1,14,"Rs. 2,299",Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Kochi Store,24,0,1.0,14,"Rs. 2,299",Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Chandigarh Store, 20 ,0,0.8,10,2299,Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Bhopal Store,50,0,2.0,10,2299,Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Patna Store,12,0,0.6,14,N/A,Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Vadodara Store,34,0,1.7,10,2299,Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Ludhiana Store,6,0,1.7,14,"₹2,299",Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Agra Store,12,0,1.8,14,2299,Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Nashik Store,62,0,2.5,10,"2,299.00",Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Meerut Store,15,0,1.4,10,"2,299.00",Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Rajkot Store, 28 ,14,2.6,10,"2,299.00",Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Varanasi Store,1,0,2.9,21,2299,Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Amritsar Store,115,42,1.8,21,"₹2,299",Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Noida Store,18,0,1.8,10,2299,Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Gurugram Store,31.5,0,2.9,14,"Rs. 2,299",Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Coimbatore Store,103,0,2.3,,"2,299.00",Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Madurai Store,24,0,1.5,10,"₹2,299",Sandal Air,WHT,UK11
FW-SAND-WHT-UK11,Guwahati Store,48,-11,2.7,21,"Rs. 2,299",Sandal Air,WHT,UK11
FW-SAND-TAN-UK6,Mumbai Store,2,0,2.5,21,"₹4,999",Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Delhi Store,3,0,3.0,14,"4,999.00",Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Bengaluru Store, 11 ,0,0.4,10,4999,Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Hyderabad Store,33,0,1.1,10,4999,Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Chennai Store,26,11,1.7,10,"₹4,999",Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Kolkata Store,19,0,0.8,10,"₹4,999",Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Pune Store,15,11,0.9,10,4999,Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Ahmedabad Store,4,3,0.8,10,4999,Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Jaipur Store,17,12,2.3,10,4999,Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Lucknow Store, 46 ,0,1.1,21,"Rs. 4,999",Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Surat Store,8,11,,21,"Rs. 4,999",Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Indore Store,68,0,2.5,10,"₹4,999",Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Nagpur Store,14,0,0.7,10,"Rs. 4,999",Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Kochi Store,27,14,1.1,14,"₹4,999",Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Chandigarh Store,51,0,1.6,14,4999,Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Bhopal Store,-3,0,0.8,10,"Rs. 4,999",Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Patna Store,54,0,2.7,10,"4,999.00",Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Vadodara Store,81,29,1.2,21,4999,Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Ludhiana Store,23,0,2.8,21,"4,999.00",Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Agra Store,3,0,0.3,14,4999,Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Nashik Store,66,23,1.7,14,"₹4,999",Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Meerut Store,23,0,0.4,21,"Rs. 4,999",Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Rajkot Store,73,0,1.4,21,4999,Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Varanasi Store,13,43,2.6,21,"₹4,999",Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Amritsar Store,101,0,2.2,14,"₹4,999",Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Noida Store,10,0,0.2,21,4999,Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Gurugram Store,25,0,1.1,10,"₹4,999",Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Coimbatore Store,14,0,2.9,10,"4,999.00",Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Madurai Store,20,0,0.4,21,4999,Sandal Air,TAN,UK6
FW-SAND-TAN-UK6,Guwahati Store,13,7,0.7,10,"₹4,999",Sandal Air,TAN,UK6
FW-SAND-TAN-UK7,Mumbai Store,13,37,1.4,21,1499,Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Delhi Store,2,0,0.2,14,1499,Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Bengaluru Store,17,0,0.3,21,1499,Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Hyderabad Store,17,31,1.6,14,"₹1,499",Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Chennai Store,32,6,0.7,21,1499,Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Kolkata Store,56,26,1.9,14,1499,Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Pune Store,102,0,1.6,21,1499,Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Ahmedabad Store,62,0,2.5,10,"₹1,499",Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Jaipur Store,65,51,2.3,21,1499,Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Lucknow Store,82,0,2.3,14,1499,Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Surat Store,17,0,0.6,21,"1,499.00",Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Indore Store,2,0,2.4,10,"Rs. 1,499",Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Nagpur Store,18,0,2.1,10,"Rs. 1,499",Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Kochi Store,5,0,1.3,14,1499,Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Chandigarh Store,28,0,0.9,10,1499,Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Bhopal Store,88,22,2.4,14,N/A,Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Patna Store,37,0,1.2,10 days,"₹1,499",Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Vadodara Store,155,0,2.8,21,"1,499.00",Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Ludhiana Store,46,0,1.7,10,1499,Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Agra Store,116.5,0,2.5,14,"₹1,499",Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Agra Store,116.5,0,2.5,14,"₹1,499",Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Nashik Store,34,0,1.3,21,1499,Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Meerut Store,4,11,2.3,10,"₹1,499",Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Rajkot Store,64,0,2.3,10,"₹1,499",Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Varanasi Store,7,0,2.3,10,"₹1,499",Sandal Air,TAN,UK7
,Amritsar Store,10,0,1.9,14,"₹1,499",Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Noida Store,30,0,1.2,10,"₹1,499",Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Gurugram Store,51,14,0.8,21,1499,Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Coimbatore Store,49,0,1.3,14,"₹1,499",Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Madurai Store,41,0,2.2,14,"₹1,499",Sandal Air,TAN,UK7
FW-SAND-TAN-UK7,Guwahati Store, 17 ,0,1.0,14,"₹1,499",Sandal Air,TAN,UK7
FW-SAND-TAN-UK8,Mumbai Store,0,0,1.2,10,1499,Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Delhi Store,7,19,0.7,21,1499,Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Bengaluru Store,34,22,1.0,21,"₹1,499",Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Hyderabad Store,59,0,2.8,10,"₹1,499",Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Chennai Store,9,0,1.4,14,"₹1,499",Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Kolkata Store,71,0,2.2,21,"₹1,499",Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Pune Store,0,0,1.2,10,1499,Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Ahmedabad Store,8,0,2.7,10,"Rs. 1,499",Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Jaipur Store,2,0,1.1,14,"Rs. 1,499",Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Lucknow Store,38,16,1.8,10,"₹1,499",Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Surat Store,11,-10,1.0,,"₹1,499",Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Indore Store,7,2,0.3,10,"₹1,499",Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Nagpur Store,23,34,1.9,21,"₹1,499",Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Kochi Store, 46 ,0,1.5,21,"₹1,499",Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Chandigarh Store,5,0,1.0,14,"₹1,499",Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Bhopal Store,50,0,1.1,14,1499,Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Patna Store,31,0,2.9,10,1499,Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Vadodara Store,27,28,2.2,10,"1,499.00",Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Ludhiana Store,57,22,2.2,10,"Rs. 1,499",Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Agra Store,43,0,1.5,21,1499,Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Nashik Store, 25 ,0,0.8,14,"Rs. 1,499",Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Meerut Store,93,0,2.0,14,1499,Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Rajkot Store,76,30,2.4,14,1499,Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Varanasi Store,14,0,1.0,21,1499,Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Amritsar Store,34,0,2.0,21,"Rs. 1,499",Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Noida Store,4,0,0.7,10,1499,Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Gurugram Store,38,0,1.8,21,"1,499.00",Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Coimbatore Store,11,4,0.3,14,1499,Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Madurai Store, 52 ,21,0.9,21,1499,Sandal Air,TAN,UK8
FW-SAND-TAN-UK8,Guwahati Store,0,8,0.8,10,"₹1,499",Sandal Air,TAN,UK8
FW-SAND-TAN-UK9,Mumbai Store,3,0,3.0,14,4999,Sandal Air,TAN,UK9
FW-SAND-TAN-UK9,Delhi Store,1,0,1.2,10,"Rs. 4,999",Sandal Air,TAN,UK9
FW-SAND-TAN-UK9,Bengaluru Store,31,8,1.4,10,"₹4,999",Sandal Air,TAN,UK9
FW-SAND-TAN-UK9,Hyderabad Store,33,0,,21,"4,999.00",Sandal Air,TAN,UK9
FW-SAND-TAN-UK9,Chennai Store,31,0,0.9,14,4999,Sandal Air,TAN,UK9
FW-SAND-TAN-UK9,Kolkata Store,65,10,1.5,14,4999,Sandal Air,TAN,UK9
FW-SAND-TAN-UK9,Pune Store,68,0,1.9,14,4999,Sandal Air,TAN,UK9
FW-SAND-TAN-UK9,Ahmedabad Store,64, 17 ,1.7,14,"₹4,999",Sandal Air,TAN,UK9
FW-SAND-TAN-UK9,Jaipur Store,5,0,2.5,10,4999,Sandal Air,TAN,UK9
FW-SAND-TAN-UK9,Lucknow Store,2,0,1.0,14,4999,Sandal Air,TAN,UK9
FW-SAND-TAN-UK9,Surat Store,10,0,1.0,10,"4,999.00",Sandal Air,TAN,UK9
FW-SAND-TAN-UK9,Indore Store,39, 43 ,1.6,21,"₹4,999",Sandal Air,TAN,UK9
FW-SAND-TAN-UK9,Nagpur Store,2.5,4,0.6,10,"Rs. 4,999",Sandal Air,TAN,UK9
FW-SAND-TAN-UK9,Kochi Store,28,0,1.7,10,"₹4,999",Sandal Air,TAN,UK9
FW-SAND-TAN-UK9,Chandigarh Store,-4,53,2.8,14,N/A,Sandal Air,TAN,UK9
