item,shop,current_stock,intransit,avg_off_take_day,lt,price,Gear,bf,Units Sold Week 8,Units Sold Week 7,Units Sold Week 6,Units Sold Week 5,Units Sold Week 4,Units Sold Week 3,Units Sold Week 2,Units Sold Week 1
SP-SHAK-73,Kochi,101,0,5.6,10,1899,Shaker 700ml,,36,42,37,43,36,41,47,37
SP-SHAK-73,Chandigarh,40,-17,1.8,14,1899,Shaker 700ml,,11,14,11,11,10,13,13,14
SP-SHAK-73,Bhopal,36,0,1.3,14,1899,Shaker 700ml,,9,8,9,8,9,7,7,9
SP-SHAK-73,Patna,95.5,30,5.2,7,1899,Shaker 700ml,2.2,29,43,43,33,31,40,35,32
SP-SHAK-73,Vadodara,125,0,3.3,14,1899,Shaker 700ml,,18,23,25,28,21,22,20,19
SP-SHAK-73,Ludhiana, 82 ,0,3.0,14,1899,Shaker 700ml,,24,24,18,23,18,25,16,18
SP-SHAK-73,Agra,24,46,3.9,10,1899,Shaker 700ml,2.0,25,31,26,23,26,25,21,31
SP-SHAK-74,Mumbai,80,28,5.1,10 days,₹999,Shaker 700ml,,41,35,41,31,39,38,29,33
SP-SHAK-74,Delhi,16,0,1.9,10,999,Shaker 700ml,,13,16,15,10,10,11,11,13
SP-SHAK-74,Bengaluru,82,0,4.3,7,Rs. 999,Shaker 700ml,,34,27,31,38,23,31,32,35
,Hyderabad,28,0,1.4,7,999,Shaker 700ml,,7,11,11,12,11,10,11,7
SP-SHAK-74,Chennai,14,13,2.7,7,Rs. 999,Shaker 700ml,,17,21,19,22,23,18,20,16
SP-SHAK-74,Kolkata,11,0,1.1,7,999,Shaker 700ml,,7,7,9,7,9,6,8,8
SP-SHAK-74,Pune,169,0,5.8,14,₹999,Shaker 700ml,,31,50,47,43,40,49,48,37
SP-SHAK-74,Ahmedabad,-7,0,3.4,14,999.00,Shaker 700ml,,29,27,25,24,28,24,19,19
SP-SHAK-74,Jaipur,28,10,3.6,7,999,Shaker 700ml,,24,19,25,21,27,23,26,20
SP-SHAK-74,Lucknow,92,0,5.1,7,₹999,Shaker 700ml,,7,78,64,64,64,14,14,64
SP-SHAK-74,Surat,53,0,3.8,7,999,Shaker 700ml,,30,29,22,30,33,20,32,24
SP-SHAK-74,Indore,225,0,5.4,14,999,Shaker 700ml,2.0,45,43,36,44,41,46,41,40
SP-SHAK-74,Nagpur,1,0,3.5,7,999,Shaker 700ml,2.2,19,22,23,21,21,21,20,24
SP-SHAK-74,Kochi,70,0,5.4,7,Rs. 999,Shaker 700ml,,40,47,39,46,44,39,32,41
SP-SHAK-74,Chandigarh,73,0,3.3,7,999,Shaker 700ml,,29,22,21,20,18,20,22,23
SP-SHAK-74,Bhopal,15,0,0.7,7,999.00,Shaker 700ml,2.2,4,5,6,5,4,4,4,4
SP-SHAK-74,Patna,3,0,1.1,14,999,Shaker 700ml,,7,7,7,10,8,8,9,6
SP-SHAK-74,Vadodara,17,0,4.0,10,999,Shaker 700ml,,35,31,32,30,28,23,29,28
SP-SHAK-74,Ludhiana,9,0,1.2,10,Rs. 999,Shaker 700ml,,10,10,7,7,6,7,9,8
SP-SHAK-74,Agra,37,0,0.9,14,₹999,Shaker 700ml,2.0,6,7,5,8,7,7,8,7
SP-SHAK-75,Mumbai,49,16,3.2,10,"₹3,499",Shaker 700ml,,28,23,23,18,27,24,21,24
SP-SHAK-75,Delhi,8,0,0.8,14,3499,Shaker 700ml,2.0,7,7,6,5,4,7,4,5
SP-SHAK-75,Bengaluru, 48 ,0,3.4,10,3499,Shaker 700ml,,23,21,22,28,24,19,23,20
SP-SHAK-75,Hyderabad,66,0,2.7,10,3499,Shaker 700ml,,23,18,15,18,17,19,15,21
SP-SHAK-75,Chennai,35,0,2.1,7,"3,499.00",Shaker 700ml,2.0,16,14,11,14,18,18,17,14
SP-SHAK-75,Kolkata,34,0,1.3,10,"₹3,499",Shaker 700ml,2.0,10,8,9,11,10,8,7,9
SP-SHAK-75,Pune, 46 ,0,4.2,7,"₹3,499",Shaker 700ml,,52,52,64,11,64,11,64,52
SP-SHAK-75,Ahmedabad, 66 ,0,2.9,14,"₹3,499",Shaker 700ml,,18,20,16,16,16,21,17,25
SP-SHAK-75,Jaipur,16,0,0.8,10,"₹3,499",Shaker 700ml,,7,5,5,4,5,5,6,7
SP-SHAK-75,Lucknow,115,0,3.4,10,3499,Shaker 700ml,,24,19,28,18,21,18,29,28
SP-SHAK-75,Surat,149,65,4.8,10,"₹3,499",Shaker 700ml,2.2,40,33,34,39,33,34,36,37
SP-SHAK-75,Indore,46,0,5.3,7,"3,499.00",Shaker 700ml,2.2,34,28,35,43,45,33,34,41
SP-SHAK-75,Nagpur,202,0,5.1,14,"₹3,499",Shaker 700ml,,44,35,34,29,29,27,37,34
SP-SHAK-75,Kochi,9,0,1.7,7,"₹3,499",Shaker 700ml,,10,9,12,11,11,14,12,11
SP-SHAK-75,Chandigarh,0,19,2.1,7,"₹3,499",Shaker 700ml,2.0,15,13,12,14,12,11,18,14
SP-SHAK-75,Bhopal,14,0,0.9,,3499,Shaker 700ml,,7,6,5,8,7,6,6,7
SP-SHAK-75,Patna,93,0,4.4,10,"₹3,499",Shaker 700ml,2.2,28,30,23,26,26,36,35,31
SP-SHAK-75,Vadodara,26,34,1.9,14,3499,Shaker 700ml,2.2,13,15,15,13,11,11,10,14
SP-SHAK-75,Ludhiana,116,0,4.4,10,"₹3,499",Shaker 700ml,,31,36,24,35,31,38,32,36
SP-SHAK-75,Agra,210,36,5.9,14,3499,Shaker 700ml,2.2,40,46,32,37,36,36,33,45
SP-SHAK-76,Mumbai,37,0,1.7,14,1899,Shaker 700ml,,14,11,12,14,13,14,14,14
SP-SHAK-76,Delhi,133,37,6.0,14,1899,Shaker 700ml,,34,36,47,50,45,37,33,34
SP-SHAK-76,Bengaluru,18,0,4.5,7,1899,Shaker 700ml,,34,26,25,27,24,30,27,35
SP-SHAK-76,Bengaluru,18,0,4.5,7,1899,Shaker 700ml,,34,26,25,27,24,30,27,35
SP-SHAK-76,Hyderabad,19,0,3.5,10,N/A,Shaker 700ml,,9,44,9,4,4,44,44,44
SP-SHAK-76,Chennai,2,0,0.7,14,"₹1,899",Shaker 700ml,,5,6,5,5,5,6,6,4
SP-SHAK-76,Kolkata,84,34,2.9,14,1899,Shaker 700ml,2.0,19,20,22,22,17,20,16,20
SP-SHAK-76,Pune,209,0,5.9,14,1899,Shaker 700ml,,33,44,39,33,42,36,40,39
SP-SHAK-76,Ahmedabad, 99 ,0,5.4,7,1899,Shaker 700ml,2.0,40,36,46,35,39,46,30,45
SP-SHAK-76,Jaipur,21,0,1.5,14,1899,Shaker 700ml,,9,10,9,9,9,13,12,13
SP-SHAK-76,Lucknow,22.5,0,2.1,7,1899,Shaker 700ml,,17,13,11,16,12,14,14,16
SP-SHAK-76,Surat,104,0,3.5,10,"₹1,899",Shaker 700ml,,24,26,27,28,27,25,24,22
SP-SHAK-76,Indore,37,18,2.4,7,"Rs. 1,899",Shaker 700ml,,15,15,20,18,19,21,17,19
SP-SHAK-76,Nagpur,30,0,3.0,10,1899,Shaker 700ml,,18,25,16,19,23,20,17,20
SP-SHAK-76,Kochi,81,0,3.2,14,"1,899.00",Shaker 700ml,,27,21,20,23,22,17,22,19
SP-SHAK-76,Chandigarh,10,28,2.6,10,1899,Shaker 700ml,,15,15,16,20,21,18,20,18
SP-SHAK-76,Bhopal,121,0,4.1,10,"₹1,899",Shaker 700ml,,36,26,33,29,34,22,31,34
SP-SHAK-76,Patna,18,12,2.7,7,1899,Shaker 700ml,2.2,17,23,14,18,17,19,19,23
SP-SHAK-76,Vadodara,92,41,4.3,14,"₹1,899",Shaker 700ml,,36,37,31,31,36,33,24,34
SP-SHAK-76,Ludhiana,2,0,1.4,14,"₹1,899",Shaker 700ml,,9,10,12,12,10,9,10,9
SP-SHAK-76,Agra,110, 38 ,3.3,10,"₹1,899",Shaker 700ml,2.0,25,21,26,25,26,22,21,20
SP-SHAK-77,Mumbai,230,0,4.9,14,999,Shaker 700ml,,6,6,6,13,75,13,61,13
SP-SHAK-77,Delhi,12,2,0.4,10,999.00,Shaker 700ml,,3,3,3,2,3,3,3,3
SP-SHAK-77,Bengaluru,56,0,1.5,14,₹999,Shaker 700ml,,8,10,13,12,8,8,8,12
SP-SHAK-77,Hyderabad,8,0,2.1,10,₹999,Shaker 700ml,2.2,17,17,14,13,16,17,15,13
SP-SHAK-77,Chennai, 18 ,0,1.4,7,₹999,Shaker 700ml,2.2,9,11,10,9,10,12,11,11
SP-SHAK-77,Kolkata,3,-4,5.3,10,Rs. 999,Shaker 700ml,,38,43,36,45,40,38,41,39
SP-SHAK-77,Pune,6,19,1.9,14,999,Shaker 700ml,,16,14,15,13,16,12,11,11
SP-SHAK-77,Ahmedabad,4,0,1.1,10,999.00,Shaker 700ml,,7,6,8,6,9,6,8,9
SP-SHAK-77,Jaipur,160,0,5.8,10,₹999,Shaker 700ml,,33,36,41,32,48,42,42,31
SP-SHAK-77,Lucknow, 40 ,19,3.1,7,₹999,Shaker 700ml,,16,17,26,23,24,20,21,24
SP-SHAK-77,Surat,32,8,2.8,7,₹999,Shaker 700ml,2.2,21,19,17,23,17,17,15,15
SP-SHAK-77,Indore,77,0,2.3,10,999,Shaker 700ml,,19,15,13,14,17,15,17,14
SP-SHAK-77,Nagpur,41,0,5.0,7,Rs. 999,Shaker 700ml,2.0,26,41,30,35,33,43,42,39
SP-SHAK-77,Kochi, 20 ,0,5.9,14,₹999,Shaker 700ml,2.0,51,42,38,36,31,42,42,44
SP-SHAK-77,Chandigarh,37,0,,14,999,Shaker 700ml,2.0,29,43,33,31,32,35,43,36
SP-SHAK-77,Bhopal,105,60,4.8,10,999.00,Shaker 700ml,2.0,39,31,28,40,35,41,26,34
SP-SHAK-77,Patna, 99 ,0,5.8,10,₹999,Shaker 700ml,,38,44,47,49,47,47,44,45
SP-SHAK-77,Vadodara,35,45,3.1,14,999,Shaker 700ml,,47,8,8,39,39,47,39,4
SP-SHAK-77,Ludhiana,41,0,4.0,7,₹999,Shaker 700ml,,24,28,24,32,32,31,33,33
SP-SHAK-77,Agra,203,0,5.8,14 days,999.00,Shaker 700ml,,39,31,45,50,43,50,40,45
SP-SHAK-78,Mumbai,167,0,6.0,10,299,Shaker 700ml,2.2,46,39,48,41,33,33,48,43
SP-SHAK-78,Delhi,14,69,3.7,14,Rs. 299,Shaker 700ml,2.0,23,30,20,28,32,24,24,28
SP-SHAK-78,Bengaluru,9,0,1.1,7,299,Shaker 700ml,,7,9,7,7,10,9,7,8
SP-SHAK-78,Hyderabad,11,0,1.5,14,299,Shaker 700ml,,12,12,8,11,9,11,13,8
SP-SHAK-78,Chennai,32,0,1.0,14,299,Shaker 700ml,,6,7,8,7,6,7,5,7
SP-SHAK-78,Kolkata,21,0,1.5,10,299,Shaker 700ml,,13,13,13,12,9,10,10,12
SP-SHAK-78,Pune,46,0,3.2,10,₹299,Shaker 700ml,2.0,22,22,28,23,20,20,20,21
SP-SHAK-78,Ahmedabad,64,0,4.9,14,299.00,Shaker 700ml,,37,29,41,42,43,42,37,29
SP-SHAK-78,Jaipur, 12 ,0,1.7,10,₹299,Shaker 700ml,,14,14,11,10,9,12,14,13
SP-SHAK-78,Lucknow,44,80,4.9,14,₹299,Shaker 700ml,,38,29,32,35,40,38,39,38
SP-SHAK-78,Surat,177,0,4.8,14,299,Shaker 700ml,,40,28,33,34,30,38,28,31
SP-SHAK-78,Indore,10,0,4.9,7,299,Shaker 700ml,2.2,40,36,40,41,28,28,35,34
SP-SHAK-78,Nagpur,72, 36 ,4.5,14,299,Shaker 700ml,2.0,39,30,29,28,37,39,37,30
SP-SHAK-78,Kochi,255,0,5.5,14,299,Shaker 700ml,2.2,31,46,37,47,31,42,34,41
SP-SHAK-78,Chandigarh,49,0,3.5,14,299,Shaker 700ml,2.2,44,4,44,44,44,4,9,4
SP-SHAK-78,Bhopal,43, 26 ,1.5,14,299,Shaker 700ml,,8,10,13,10,11,12,10,10
SP-SHAK-78,Patna,-9,0,5.7,14,₹299,Shaker 700ml,,39,50,39,42,30,49,33,38
SP-SHAK-78,Vadodara,110,41,3.2,14,Rs. 299,Shaker 700ml,,19,23,23,23,17,20,22,18
SP-SHAK-78,Ludhiana,207,0,4.5,14,₹299,Shaker 700ml,,31,33,36,33,36,37,38,38
SP-SHAK-78,Agra, 9 ,13,2.1,10,₹299,Shaker 700ml,,15,13,17,15,17,11,12,15
SP-SHAK-79,Mumbai,56,38,4.7,7,3499,Shaker 700ml,,34,25,27,31,40,39,33,34
SP-SHAK-79,Delhi,22,0,1.2,14,"₹3,499",Shaker 700ml,2.2,8,7,9,8,8,7,9,8
SP-SHAK-79,Bengaluru,51.5,0,2.3,14,N/A,Shaker 700ml,,13,12,17,16,14,12,15,16
SP-SHAK-79,Hyderabad,74,0,3.2,14,"₹3,499",Shaker 700ml,,20,22,25,22,24,18,22,27
,Chennai,114,0,3.7,14,3499,Shaker 700ml,,26,23,31,25,30,30,26,21
SP-SHAK-79,Kolkata,28,0,4.0,7,3499,Shaker 700ml,2.0,30,28,26,24,25,24,34,32
SP-SHAK-79,Pune,75,0,2.7,14,"₹3,499",Shaker 700ml,,18,15,21,24,15,18,17,20
SP-SHAK-79,Ahmedabad,47,36,4.9,7,3499,Shaker 700ml,,40,30,37,33,37,27,26,33
SP-SHAK-79,Jaipur,110,0,2.8,,3499,Shaker 700ml,,24,18,20,22,22,18,19,19
SP-SHAK-79,Lucknow,65,0,5.1,7,"₹3,499",Shaker 700ml,,28,32,37,33,43,35,44,27
SP-SHAK-79,Surat,25,0,1.2,10,3499,Shaker 700ml,,9,8,8,9,8,9,8,6
SP-SHAK-79,Indore,50,0,2.1,10,3499,Shaker 700ml,,5,32,5,32,2,32,2,2
SP-SHAK-79,Nagpur,17,0,3.3,10,"Rs. 3,499",Shaker 700ml,2.2,22,24,21,18,25,27,20,22
SP-SHAK-79,Kochi,114,45,3.6,10,"3,499.00",Shaker 700ml,,24,26,24,24,26,26,22,27
SP-SHAK-79,Chandigarh,109,47,6.0,7,"3,499.00",Shaker 700ml,,39,34,40,34,47,39,37,36
SP-SHAK-79,Bhopal,14,0,1.5,10,3499,Shaker 700ml,2.0,9,9,10,11,12,8,12,10
SP-SHAK-79,Patna,72,0,5.0,7,"₹3,499",Shaker 700ml,,35,27,30,35,39,33,32,30
SP-SHAK-79,Vadodara,70,0,3.4,7,3499,Shaker 700ml,,27,24,29,29,27,26,18,25
SP-SHAK-79,Ludhiana,25,0,1.7,7,3499,Shaker 700ml,2.2,13,13,12,10,11,14,14,11
SP-SHAK-79,Agra,68,0,5.9,7,3499,Shaker 700ml,,52,44,50,45,50,41,50,43
SP-SHAK-80,Mumbai,9,0,0.9,7,3499,Shaker 700ml,,5,5,6,5,7,5,7,7
SP-SHAK-80,Delhi,17,22,2.6,10,3499,Shaker 700ml,,22,15,20,15,22,14,20,19
SP-SHAK-80,Bengaluru,73,0,3.5,7,"₹3,499",Shaker 700ml,,24,21,30,23,20,30,30,28
SP-SHAK-80,Hyderabad,99,0,4.2,10,3499,Shaker 700ml,,28,35,36,36,31,34,24,29
SP-SHAK-80,Chennai,30,0,1.2,14,3499,Shaker 700ml,2.2,10,9,7,8,7,9,7,9
SP-SHAK-80,Kolkata,18,0,0.9,10,"₹3,499",Shaker 700ml,,7,7,7,6,6,7,7,7
SP-SHAK-80,Pune,46,0,2.0,14,"3,499.00",Shaker 700ml,,15,13,12,17,15,16,14,17
SP-SHAK-80,Ahmedabad,16,0,1.3,7,3499,Shaker 700ml,2.2,8,9,9,10,11,9,8,7
SP-SHAK-80,Jaipur,103,31,3.5,10,"₹3,499",Shaker 700ml,,9,9,53,4,44,44,9,53
SP-SHAK-80,Lucknow,42,0,5.6,10,"3,499.00",Shaker 700ml,,33,39,37,36,37,42,47,44
SP-SHAK-80,Surat, 85 ,0,3.8,10,3499,Shaker 700ml,,26,26,30,24,20,31,30,23
SP-SHAK-80,Indore,25,0,1.2,10,3499,Shaker 700ml,,9,9,9,10,10,10,10,10
SP-SHAK-80,Nagpur, 7 ,0,0.5,7,"₹3,499",Shaker 700ml,2.2,3,3,4,3,3,4,3,4
SP-SHAK-80,Kochi,46,17,1.1,14,3499,Shaker 700ml,,7,7,7,7,6,7,9,6
SP-SHAK-80,Chandigarh, 21 ,0,4.5,7,"3,499.00",Shaker 700ml,2.0,32,24,34,25,31,29,33,34
SP-SHAK-80,Bhopal,140,58,4.8,10,3499,Shaker 700ml,,26,31,35,32,25,38,39,42
SP-SHAK-80,Patna,78,-19,5.0,7,"₹3,499",Shaker 700ml,,27,28,35,40,43,41,28,28
SP-SHAK-80,Vadodara,58,0,1.8,14,"Rs. 3,499",Shaker 700ml,2.0,12,15,10,10,13,13,13,14
SP-SHAK-80,Ludhiana,70,61,3.5,14,3499,Shaker 700ml,2.0,27,26,21,28,20,22,31,19
SP-SHAK-80,Agra,26,0,0.8,10,3499,Shaker 700ml,,6,7,6,6,5,5,6,5
SP-SHAK-80,Agra,26,0,0.8,10,3499,Shaker 700ml,,6,7,6,6,5,5,6,5
SP-BADM-81,Mumbai,11,11,1.6,10,Rs. 599,Badminton Racq,2.2,9,11,12,11,14,11,10,13
SP-BADM-81,Delhi,101,0,3.0,10,599,Badminton Racq,2.0,19,16,18,25,20,19,17,23
SP-BADM-81,Bengaluru, 10 ,2,0.5,7,₹599,Badminton Racq,,4,4,3,4,4,3,4,4
SP-BADM-81,Hyderabad,118,0,6.0,10,Rs. 599,Badminton Racq,2.0,51,49,36,48,37,42,49,44
SP-BADM-81,Chennai,37,0,5.6,7,599,Badminton Racq,,43,43,33,35,44,41,38,47
SP-BADM-81,Kolkata,85,37,3.3,10,₹599,Badminton Racq,,41,9,9,9,9,50,4,4
SP-BADM-81,Pune,130,0,4.1,10,Rs. 599,Badminton Racq,2.0,27,36,23,23,33,26,32,27
SP-BADM-81,Ahmedabad,2,0,4.9,7,₹599,Badminton Racq,,43,30,35,34,32,40,27,31
SP-BADM-81,Jaipur,14,0,0.6,10,599,Badminton Racq,2.2,5,5,5,5,3,4,4,4
SP-BADM-81,Lucknow,13,13,1.5,7,₹599,Badminton Racq,2.0,10,12,9,12,11,13,9,8
SP-BADM-81,Surat,79,0,4.8,7,599,Badminton Racq,2.2,40,40,31,27,36,34,37,33
SP-BADM-81,Indore,41,0,4.6,14,599,Badminton Racq,,36,39,26,25,30,31,25,28
SP-BADM-81,Nagpur,154,0,5.6,14,599,Badminton Racq,2.0,45,41,34,44,42,48,36,31
SP-BADM-81,Kochi,4,0,2.8,7,599,Badminton Racq,2.2,15,17,24,18,15,24,18,19
SP-BADM-81,Chandigarh,42,0,1.4,14,₹599,Badminton Racq,,12,7,12,10,8,10,11,8
SP-BADM-81,Bhopal,80.5,0,4.7,7,Rs. 599,Badminton Racq,,28,31,30,35,25,39,33,32
SP-BADM-81,Patna,20,0,0.9,7,₹599,Badminton Racq,2.0,6,5,5,5,6,6,5,8
SP-BADM-81,Vadodara,180,62,,14,Rs. 599,Badminton Racq,2.0,34,30,29,45,40,37,37,41
SP-BADM-81,Ludhiana,14,26,4.1,14 days,₹599,Badminton Racq,,25,31,22,31,33,24,34,22
SP-BADM-81,Agra,57,0,5.2,10,599,Badminton Racq,,34,30,36,33,37,37,36,30
SP-BADM-82,Mumbai,52,0,4.7,10,999.00,Badminton Racq,,28,27,26,38,31,28,32,31
SP-BADM-82,Delhi,91,16,5.6,7,N/A,Badminton Racq,2.0,38,38,42,35,39,48,48,31
SP-BADM-82,Bengaluru,74,0,3.0,10,₹999,Badminton Racq,2.2,8,37,46,8,4,46,4,37
SP-BADM-82,Hyderabad,20,24,5.6,7,999,Badminton Racq,,38,35,36,46,45,49,38,46
SP-BADM-82,Chennai,10,0,4.5,7,₹999,Badminton Racq,,27,37,26,31,27,37,26,25
SP-BADM-82,Kolkata,68,0,4.0,7,999.00,Badminton Racq,2.0,25,32,28,35,22,27,23,29
SP-BADM-82,Pune,40,0,2.7,7,999.00,Badminton Racq,,16,15,21,16,18,23,23,16
SP-BADM-82,Ahmedabad,139,0,4.7,14,999,Badminton Racq,2.0,37,30,32,38,27,26,35,27
SP-BADM-82,Jaipur,0,0,2.7,7,999,Badminton Racq,,21,23,23,20,20,17,17,24
SP-BADM-82,Lucknow,42,0,4.5,7,Rs. 999,Badminton Racq,2.0,24,29,31,30,32,32,32,28
SP-BADM-82,Surat,22,0,3.1,14,999,Badminton Racq,,21,25,26,18,18,18,18,23
SP-BADM-82,Indore,82,33,2.6,10,Rs. 999,Badminton Racq,2.2,22,16,20,22,18,15,22,17
SP-BADM-82,Nagpur,11,0,3.7,7,Rs. 999,Badminton Racq,,21,21,23,26,23,30,22,26
SP-BADM-82,Kochi,29,9,1.8,10,999,Badminton Racq,,11,11,12,11,13,13,14,12
SP-BADM-82,Chandigarh,21,0,1.2,10,₹999,Badminton Racq,2.0,9,8,10,9,10,10,8,10
SP-BADM-82,Bhopal,2,0,0.4,14,999.00,Badminton Racq,,3,3,3,2,3,3,2,2
SP-BADM-82,Patna,27,0,1.5,7,Rs. 999,Badminton Racq,2.2,11,12,12,13,11,8,9,12
SP-BADM-82,Vadodara,30,0,5.0,7,Rs. 999,Badminton Racq,2.2,37,29,27,28,35,31,34,41
SP-BADM-82,Ludhiana,182,0,5.9,14,999,Badminton Racq,2.2,31,42,40,49,33,47,47,33
SP-BADM-82,Agra,27, 19 ,3.4,7,999,Badminton Racq,,42,4,42,4,42,4,52,4
SP-BADM-83,Mumbai,58,54,5.6,10,999.00,Badminton Racq,,37,45,45,34,38,30,34,42
SP-BADM-83,Delhi, 17 ,0,3.4,,999.00,Badminton Racq,,27,21,23,24,23,20,29,22
SP-BADM-83,Bengaluru,75,41,4.8,10,999,Badminton Racq,2.0,30,39,27,30,33,41,29,29
SP-BADM-83,Hyderabad,60,0,3.4,10,999,Badminton Racq,,19,20,20,29,21,22,25,27
SP-BADM-83,Chennai,137,0,3.2,14,₹999,Badminton Racq,,20,23,22,23,27,27,20,23
SP-BADM-83,Kolkata,-9,0,1.9,14,999.00,Badminton Racq,,16,11,10,12,12,16,15,16
SP-BADM-83,Pune,78,35,4.0,7,999,Badminton Racq,,31,34,32,33,35,23,24,30
SP-BADM-83,Ahmedabad,21,0,0.8,10,999,Badminton Racq,,6,4,6,6,5,5,5,4
SP-BADM-83,Jaipur,33,54,5.4,14,999,Badminton Racq,2.2,35,41,45,37,29,41,47,37
SP-BADM-83,Lucknow,34,0,2.1,10,999,Badminton Racq,,16,12,16,16,12,13,11,18
SP-BADM-83,Surat,57,36,2.0,14,999,Badminton Racq,,13,11,12,12,15,13,17,17
SP-BADM-83,Indore, 32 ,0,3.7,7,999,Badminton Racq,,23,20,20,20,29,26,23,26
SP-BADM-83,Nagpur,16,0,1.7,14,Rs. 999,Badminton Racq,2.0,15,14,12,13,10,11,12,10
SP-BADM-83,Kochi,14,0,2.1,7,999,Badminton Racq,,13,14,13,18,17,15,14,12
SP-BADM-83,Chandigarh,38,0,4.9,7,₹999,Badminton Racq,,34,39,26,31,31,29,29,27
SP-BADM-83,Bhopal,48,0,2.2,10,999,Badminton Racq,,12,14,19,13,18,14,18,19
SP-BADM-83,Patna,3,0,0.7,10,₹999,Badminton Racq,,0,8,10,8,0,1,8,10
SP-BADM-83,Vadodara,92,0,2.3,14,999,Badminton Racq,2.0,15,13,19,16,14,13,16,16
SP-BADM-83,Ludhiana,65,0,3.8,7,₹999,Badminton Racq,,32,28,30,32,33,23,26,30
SP-BADM-83,Agra,60,0,4.2,7,Rs. 999,Badminton Racq,2.0,33,28,27,35,34,27,36,28
SP-BADM-84,Mumbai,97,53,4.6,10,₹299,Badminton Racq,,30,34,35,31,28,34,40,36
SP-BADM-84,Delhi,33,0,1.5,10,299,Badminton Racq,,9,8,13,8,11,13,11,13
SP-BADM-84,Bengaluru,14,0,2.3,7,₹299,Badminton Racq,2.0,18,17,13,14,14,14,13,16
SP-BADM-84,Hyderabad,60,23,4.3,7,₹299,Badminton Racq,,23,27,25,26,23,30,36,36
SP-BADM-84,Chennai, 72 ,72,5.6,10,Rs. 299,Badminton Racq,,36,48,33,47,44,37,47,48
,Kolkata,173,0,5.4,10,₹299,Badminton Racq,2.2,44,38,47,31,41,45,40,32
SP-BADM-84,Pune,73,0,5.1,14,299,Badminton Racq,2.2,39,38,38,35,34,29,44,44
SP-BADM-84,Ahmedabad,60,-9,3.9,7,₹299,Badminton Racq,,28,31,30,26,31,22,21,28
SP-BADM-84,Jaipur,29.5,0,5.2,7,Rs. 299,Badminton Racq,,29,44,28,45,40,41,35,28
SP-BADM-84,Lucknow,173,0,5.1,14,299,Badminton Racq,2.2,30,33,29,35,28,39,40,35
SP-BADM-84,Surat,11,0,4.4,7,299,Badminton Racq,,24,32,33,28,33,32,30,36
SP-BADM-84,Indore,62,20,2.7,10,Rs. 299,Badminton Racq,,20,16,18,19,21,16,14,16
SP-BADM-84,Nagpur,121,52,4.6,14,₹299,Badminton Racq,,29,26,30,39,37,36,28,29
SP-BADM-84,Kochi,19,0,0.9,14,299,Badminton Racq,2.0,2,2,2,11,11,13,13,13
SP-BADM-84,Chandigarh,52,0,3.5,14,Rs. 299,Badminton Racq,,27,24,25,27,26,25,21,23
SP-BADM-84,Bhopal,76,0,4.6,7,299,Badminton Racq,,33,28,32,25,38,30,29,27
SP-BADM-84,Patna,54,0,5.4,7,₹299,Badminton Racq,,35,36,44,39,34,44,35,40
SP-BADM-84,Vadodara,8,0,1.6,14,299,Badminton Racq,2.2,10,12,10,13,11,14,10,12
SP-BADM-84,Ludhiana,19,0,4.9,7,Rs. 299,Badminton Racq,2.2,32,29,37,32,31,31,29,26
SP-BADM-84,Agra,9,19,1.2,14,299,Badminton Racq,,8,7,10,7,10,10,6,7
SP-BADM-85,Mumbai,2,0,0.5,14,N/A,Badminton Racq,,4,4,3,3,3,3,3,4
SP-BADM-85,Delhi,193,0,5.5,14,999,Badminton Racq,,45,37,45,31,43,42,35,42
SP-BADM-85,Bengaluru,95,0,5.7,7,999,Badminton Racq,,34,31,35,35,30,39,35,48
SP-BADM-85,Hyderabad,84,0,3.2,14,₹999,Badminton Racq,,20,23,18,24,22,21,22,27
SP-BADM-85,Chennai,221,45,5.8,14,999,Badminton Racq,,36,41,39,48,34,39,35,35
SP-BADM-85,Kolkata,53,22,1.9,10,999,Badminton Racq,,17,11,16,12,15,13,12,12
SP-BADM-85,Pune,240,0,5.8,14,999.00,Badminton Racq,2.2,41,35,31,36,48,36,46,33
SP-BADM-85,Ahmedabad,35,0,2.0,14,₹999,Badminton Racq,,15,13,17,17,17,12,12,15
SP-BADM-85,Jaipur,134,0,4.7,10,₹999,Badminton Racq,2.2,37,32,37,29,34,36,28,36
SP-BADM-85,Lucknow,118,0,5.7,10,999,Badminton Racq,2.2,39,30,45,39,43,35,35,44
SP-BADM-85,Surat,143,0,5.1,14,Rs. 999,Badminton Racq,2.0,14,14,64,78,7,7,78,64
SP-BADM-85,Indore,12,47,5.3,7,999,Badminton Racq,,46,33,42,41,32,36,35,36
SP-BADM-85,Nagpur,31,0,1.7,10,₹999,Badminton Racq,,13,13,12,10,12,14,11,10
SP-BADM-85,Kochi,32,0,5.2,10,999,Badminton Racq,,31,40,31,38,43,37,37,44
SP-BADM-85,Chandigarh,10,0,2.4,7,₹999,Badminton Racq,2.0,18,17,18,13,18,15,14,13
SP-BADM-85,Bhopal,22,0,2.5,7,₹999,Badminton Racq,2.0,14,15,20,16,21,17,19,18
SP-BADM-85,Patna,27,0,0.8,14,999,Badminton Racq,,5,7,6,6,6,6,5,5
SP-BADM-85,Patna,27,0,0.8,14,999,Badminton Racq,,5,7,6,6,6,6,5,5
